timestamp,open,high,low,close,volume
2022-10-31,34.0700,36.1600,33.9000,34.2300,45928578
2022-10-28,33.8400,34.7799,32.5800,34.1900,39189504
2022-10-27,31.0300,34.6000,30.9000,34.1000,85884016
2022-10-26,29.2000,30.8700,28.5500,29.0600,29508496
2022-10-25,29.1600,30.1600,29.1500,29.8300,19598758
2022-10-24,29.3200,29.3900,27.8300,28.7500,24463897
2022-10-21,29.0300,29.7500,28.0350,29.7500,32835880
2022-10-20,28.5000,30.8200,28.3800,29.7300,37547134
2022-10-19,28.4500,28.6300,27.8400,28.3500,22677749
2022-10-18,29.2500,29.7200,28.3300,28.7300,22754297
2022-10-17,27.4500,27.9950,27.0700,27.7600,22387317
2022-10-14,26.9900,27.3900,25.9800,26.0600,30476590
2022-10-13,24.1100,26.5600,23.6304,26.2400,34677454
2022-10-12,25.6600,26.4500,25.2550,25.9900,20772494
2022-10-11,26.4000,26.5800,24.9500,25.6700,32097969
2022-10-10,27.2800,27.2800,26.0100,26.4500,21516597
2022-10-07,29.0800,29.1900,27.0100,27.2100,29793393
2022-10-06,30.5500,31.0800,29.7800,30.0600,36021984
2022-10-05,30.4200,31.2500,30.1200,30.8300,24091907
2022-10-04,29.0800,31.8450,29.0000,31.5300,43030957
2022-10-03,27.3000,28.2200,26.4800,27.7600,26422896
2022-09-30,26.5700,28.1400,26.3800,26.9400,24803940
2022-09-29,28.3200,28.6000,26.5100,26.7700,32086934
2022-09-28,27.9400,29.3700,27.6600,29.2400,24820608
2022-09-27,29.0300,29.4000,27.6600,27.8500,23308546
2022-09-26,28.6700,29.9400,28.2400,28.2500,25033050
2022-09-23,28.4100,28.9100,27.6500,28.7600,27542946
2022-09-22,30.2100,30.5691,28.3200,28.5700,34264493
2022-09-21,31.0400,32.4300,30.5000,30.5500,28911792
2022-09-20,32.3100,32.3900,30.7900,30.9500,26104071
2022-09-19,31.1700,33.0300,31.1400,32.9400,25049747
2022-09-16,32.4300,32.8300,31.2200,31.7300,31975544
2022-09-15,33.1600,34.7300,32.9400,33.8500,23235238
2022-09-14,32.5800,33.7300,31.8900,33.6900,22981738
2022-09-13,32.7500,33.5200,32.4000,32.7000,29833310
2022-09-12,34.7500,35.8100,34.6000,35.1600,24260643
2022-09-09,32.4400,34.9000,32.3400,34.8100,40648173
2022-09-08,30.4200,32.0300,29.8900,31.9400,30419414
2022-09-07,29.9600,31.0979,29.3700,30.9800,22289250
2022-09-06,30.1500,30.3600,29.0700,29.8400,25579962
2022-09-02,31.8000,31.9900,29.8600,30.1100,31478548
2022-09-01,30.9400,31.3600,29.8207,31.2700,28553505
2022-08-31,31.9800,33.3500,31.3400,31.6500,26208648
2022-08-30,32.4700,32.9100,30.5300,31.3600,33550299
2022-08-29,31.7600,33.2000,31.7600,31.9400,20934678
2022-08-26,34.3700,34.5900,31.8000,32.4200,30299990
2022-08-25,33.7400,34.7100,33.2900,34.3400,23870648
2022-08-24,32.6800,34.2650,32.4100,33.2900,23435798
2022-08-23,33.0500,33.8000,32.3800,32.4700,20640420
2022-08-22,33.3900,33.9800,32.5700,33.1800,23788802
2022-08-19,36.0900,36.4400,34.1100,34.2000,28335162
2022-08-18,37.2900,37.3800,36.0101,36.8600,20334675
2022-08-17,38.7500,39.0150,37.1000,37.3000,29058812
