timestamp,open,high,low,close,volume
2022-10-31,13.1500,13.5100,13.1400,13.3700,54318404
2022-10-28,13.0000,13.3100,12.9700,13.2600,55777905
2022-10-27,12.7700,13.2200,12.4200,13.0000,88421541
2022-10-26,12.8000,13.0600,12.5200,12.8200,86986066
2022-10-25,12.5800,13.0300,12.4600,12.8300,66391637
2022-10-24,12.3000,12.6500,12.1800,12.4800,64717741
2022-10-21,11.7400,12.2500,11.6750,12.1900,55132743
2022-10-20,12.1300,12.1950,11.7300,11.7700,55568061
2022-10-19,11.9100,12.1400,11.8600,12.1300,54130042
2022-10-18,12.2200,12.2500,11.9100,12.0300,53603361
2022-10-17,11.9800,11.9900,11.6600,11.8300,59561711
2022-10-14,11.8000,11.8500,11.5600,11.6700,55154053
2022-10-13,11.2400,11.8900,11.2000,11.7700,70487428
2022-10-12,11.4800,11.7000,11.3500,11.5400,59628549
2022-10-11,11.3000,11.8700,11.1800,11.5600,75173184
2022-10-10,11.4700,11.5500,11.2000,11.3600,115548904
2022-10-07,12.1800,12.3000,12.0000,12.2000,56494457
2022-10-06,12.3600,12.6299,12.1900,12.3600,64531939
2022-10-05,12.3800,12.5600,12.1300,12.5100,87919089
2022-10-04,11.9600,12.3700,11.9400,12.3600,87629236
2022-10-03,11.3800,11.5900,11.1300,11.4700,66198347
2022-09-30,11.3900,11.5300,11.1900,11.2000,71688194
2022-09-29,11.8500,11.8800,11.3600,11.4700,84534890
2022-09-28,11.9100,12.2400,11.7600,12.1800,72701565
2022-09-27,12.2100,12.2200,11.6600,11.9100,87044435
2022-09-26,12.2100,12.3800,11.9300,11.9900,89300368
2022-09-23,12.3300,12.4400,11.9500,12.3100,104043687
2022-09-22,13.1200,13.2400,12.7500,12.7700,81275340
2022-09-21,13.2400,13.5900,13.0500,13.0500,94271643
2022-09-20,14.0900,14.2300,13.0100,13.0900,196339973
2022-09-19,14.5000,14.9600,14.4900,14.9300,48696197
2022-09-16,14.6200,14.7400,14.4700,14.7200,68454782
2022-09-15,14.6900,15.2100,14.6800,14.8900,61377049
2022-09-14,14.7600,14.8500,14.4450,14.6600,59571803
2022-09-13,15.0000,15.1300,14.7000,14.7400,80842450
2022-09-12,15.5500,15.7400,15.4500,15.5400,52656461
2022-09-09,15.6000,15.7000,15.3200,15.4200,63420466
2022-09-08,15.1600,15.4800,15.0200,15.4700,60075903
2022-09-07,14.9100,15.4900,14.7900,15.4300,55087213
2022-09-06,15.2200,15.2400,14.8400,15.0300,58480257
2022-09-02,15.5300,15.5700,15.0600,15.1600,64565407
2022-09-01,15.1000,15.2150,14.7800,15.1900,65299769
2022-08-31,15.5200,15.5200,15.2400,15.2400,52058156
2022-08-30,15.7000,15.8000,15.1700,15.4500,66034356
2022-08-29,15.2000,15.7100,15.1900,15.5700,50025696
2022-08-26,16.0100,16.0900,15.4100,15.4100,54517255
2022-08-25,15.6000,16.0400,15.5800,15.9300,56401265
2022-08-24,15.3200,15.6600,15.2401,15.5200,39508694
2022-08-23,15.0900,15.4200,15.0900,15.3200,51288975
2022-08-22,15.0800,15.2100,14.9100,15.0800,71321795
2022-08-19,15.9500,16.1400,15.7700,15.8800,48597181
2022-08-18,15.9900,16.2100,15.8600,16.1500,39414243
2022-08-17,16.1600,16.2700,15.9000,16.0300,57118345
2022-08-16,16.3000,16.6800,16.2600,16.4300,54028885
2022-08-15,16.0000,16.4500,15.9400,16.3200,51779617
2022-08-12,15.9500,16.2200,15.8400,16.1800,53182530
2022-08-11,15.8000,15.9200,15.6100,15.8300,61567000
2022-08-10,15.4700,15.5800,15.2300,15.5000,71607001
