timestamp,open,high,low,close,volume
2022-11-02,10.8000,10.8100,10.1000,10.1100,10999499
2022-11-01,11.4600,11.6400,10.7000,10.8100,15559279
2022-10-31,12.6500,12.9500,12.4050,12.7000,7625269
2022-10-28,12.2000,12.6300,12.0700,12.5200,4604168
2022-10-27,12.0400,12.5300,11.9800,12.2300,5945948
2022-10-26,12.0900,12.2200,11.8600,11.9200,3721739
2022-10-25,11.6900,12.2150,11.6700,12.1300,4506067
2022-10-24,11.5750,11.7750,11.4600,11.6900,2659746
2022-10-21,11.1200,11.5250,11.0600,11.5100,2818709
2022-10-20,11.3500,11.6200,11.0600,11.1200,2901155
2022-10-19,11.3800,11.6800,11.2300,11.3100,4504463
2022-10-18,11.7600,11.8100,11.3100,11.5100,3810493
2022-10-17,11.2950,11.5200,11.2000,11.4100,3447507
2022-10-14,11.4200,11.4702,10.9600,10.9900,2114428
2022-10-13,10.8500,11.4100,10.6500,11.2700,3368907
2022-10-12,11.0600,11.2700,10.8700,11.0800,2951453
2022-10-11,10.9500,11.3400,10.8450,11.1200,2704425
2022-10-10,11.0400,11.1250,10.8100,11.0400,2553514
2022-10-07,11.0800,11.1850,10.9000,11.0900,3079368
2022-10-06,11.4000,11.5500,11.1300,11.2200,3416837
2022-10-05,11.2200,11.5150,10.9900,11.4400,3712699
2022-10-04,10.9800,11.5900,10.9700,11.5900,6306715
2022-10-03,10.2300,10.7600,10.0700,10.6500,4988893
2022-09-30,10.3900,10.5100,10.0700,10.0900,5196701
2022-09-29,10.7900,10.7900,10.2000,10.4900,6753383
2022-09-28,10.9200,11.2300,10.7800,11.1500,4065296
2022-09-27,11.2400,11.3201,10.6900,10.8700,3129874
2022-09-26,11.1300,11.5300,11.0700,11.0700,3849630
2022-09-23,11.4400,11.4800,10.9500,11.2500,6319156
2022-09-22,12.0500,12.2200,11.6850,11.8000,3865887
2022-09-21,12.6000,12.8300,12.0200,12.0400,4968862
2022-09-20,12.8500,12.9800,12.4200,12.4900,3413109
2022-09-19,12.7700,13.2500,12.7600,13.1300,3330401
2022-09-16,12.8800,13.1300,12.7150,12.8600,7032475
2022-09-15,13.2000,13.7100,12.9650,13.0800,4281265
2022-09-14,13.4600,13.4700,12.8800,13.2600,3265613
2022-09-13,13.7100,13.9901,13.3600,13.4300,2793749
2022-09-12,14.2000,14.4700,14.0200,14.3400,3102826
2022-09-09,13.8300,14.0200,13.6100,14.0200,3014188
2022-09-08,13.3700,13.6400,13.1850,13.6300,3653270
2022-09-07,13.1400,13.6450,13.0300,13.6000,3227886
2022-09-06,13.6700,13.6800,13.0350,13.2100,3063572
2022-09-02,14.0300,14.1299,13.4700,13.5700,3639648
2022-09-01,13.8750,13.9100,13.4200,13.8100,4250666
2022-08-31,14.2000,14.2350,13.8800,14.0300,3068464
2022-08-30,14.6400,14.7492,14.0450,14.2000,5039053
2022-08-29,14.4200,14.7600,14.4000,14.4800,3095092
2022-08-26,15.2100,15.3400,14.5700,14.6200,3613286
2022-08-25,14.4500,15.1600,14.4000,15.1600,3587231
2022-08-24,14.0600,14.4550,14.0400,14.3200,2691725
2022-08-23,14.2800,14.5000,14.1300,14.1500,2623777
2022-08-22,14.3800,14.4400,14.0500,14.1800,4975291
2022-08-19,14.8300,14.9100,14.6000,14.8300,2469869
2022-08-18,15.0300,15.2550,14.8000,15.1400,3753080
2022-08-17,15.2100,15.3000,14.8150,15.0700,6052386
2022-08-16,15.4300,15.6900,15.2650,15.4900,3965094
2022-08-15,14.8450,15.6200,14.8100,15.5200,6631742
2022-08-12,14.6600,15.2000,14.4600,15.1900,6520717
2022-08-11,14.1000,14.7900,14.0100,14.5200,7084313
2022-08-10,13.7500,14.0100,13.6500,13.9800,4572943
2022-08-09,13.5200,13.5750,13.1601,13.3500,4052958
2022-08-08,13.3400,13.9900,13.3400,13.6000,5791305
2022-08-05,12.9600,13.4200,12.7200,13.2300,5899794
2022-08-04,12.7425,12.8100,12.5150,12.5700,4294351
2022-08-03,12.7000,12.8500,12.5718,12.7200,3427167
2022-08-02,12.1700,12.6900,12.0400,12.4800,3369008
2022-08-01,12.2600,12.4950,12.0800,12.3000,3203317
2022-07-29,12.1200,12.3200,11.7600,12.2800,4654414
2022-07-28,11.4000,12.0550,11.2850,12.0500,4768312
2022-07-27,11.2800,11.4500,11.0380,11.3400,4443078
2022-07-26,11.5100,11.5100,11.0400,11.1400,3767512
2022-07-25,11.8600,11.9000,11.5250,11.6100,2935548
2022-07-22,11.8800,11.9296,11.5250,11.7200,3318352
2022-07-21,11.7800,11.9000,11.5850,11.8700,2640232
2022-07-20,11.5001,11.9700,11.4100,11.9300,3017302
2022-07-19,11.1800,11.7900,11.1600,11.6200,4524842
2022-07-18,11.0100,11.5000,10.8200,10.9100,6689496
2022-07-15,11.1100,11.1100,10.7100,11.0400,3740137
2022-07-14,10.6300,10.8400,10.4300,10.8300,4222718
2022-07-13,10.7400,11.0000,10.4600,10.9000,4089494
2022-07-12,10.7200,11.2400,10.7000,10.9500,3488215
2022-07-11,11.0300,11.0800,10.7100,10.7300,2773334
2022-07-08,11.0100,11.3000,10.8800,11.1400,4035953
2022-07-07,10.7400,11.2450,10.6700,10.9800,4957654
2022-07-06,10.9500,11.1300,10.4575,10.4900,5166939
2022-07-05,10.5500,11.0700,10.3300,11.0600,3942285
2022-07-01,10.6700,11.0250,10.5300,10.8100,3398805
2022-06-30,11.0900,11.1100,10.5100,10.7100,4295622
2022-06-29,11.3400,11.3500,11.0350,11.3500,3193737
2022-06-28,11.7600,12.1699,11.4200,11.4500,3076585
2022-06-27,11.6600,11.9150,11.3900,11.6000,2997774
2022-06-24,11.2700,11.8100,11.2218,11.6800,3960061
2022-06-23,11.0800,11.2500,10.9150,11.2100,4181583
2022-06-22,11.0000,11.6100,10.9300,11.0600,4155733
2022-06-21,11.4000,11.5400,11.0700,11.2800,4237344
2022-06-17,10.9200,11.1750,10.6350,11.0600,7175931
2022-06-16,11.3700,11.4050,10.6200,10.8700,5843953
2022-06-15,11.3700,12.0700,11.2800,11.8200,5052382
2022-06-14,11.2700,11.5000,11.0700,11.1900,4403533
2022-06-13,11.7300,11.9600,11.0500,11.2100,6943209
