timestamp,open,high,low,close,volume
2022-11-03,74.7200,75.6900,74.0500,75.0300,6759189
2022-11-02,76.6500,77.4300,75.0050,75.1200,7524547
2022-11-01,78.6000,79.2300,76.3400,77.1100,7752961
2022-10-31,76.5000,78.3300,76.4000,78.0700,12348964
2022-10-28,75.3000,77.6750,75.3000,77.3600,8758344
2022-10-27,74.7500,75.8799,74.5450,75.1500,7053018
2022-10-26,72.6100,75.7200,72.5500,74.8200,10693739
2022-10-25,73.4500,74.1100,72.6100,73.1400,9137741
2022-10-24,72.9300,73.6900,71.7800,72.9200,11489360
2022-10-21,71.0300,72.7900,70.3100,72.7000,15652602
2022-10-20,67.5300,69.9200,67.1900,69.2500,17600525
2022-10-19,66.4900,67.1900,65.7750,66.3000,5506033
2022-10-18,68.0000,68.5800,66.3300,67.0300,6688607
2022-10-17,65.8800,67.5650,65.8700,67.0200,11368318
2022-10-14,65.7200,66.6150,64.2100,64.3100,8045062
2022-10-13,62.4800,65.7050,62.2700,65.2000,10147221
2022-10-12,62.6200,64.2750,62.1700,63.7800,9008662
2022-10-11,61.8500,63.1000,61.6500,62.4100,7377104
2022-10-10,63.6100,63.9000,62.0200,62.5700,6407213
2022-10-07,64.4900,64.6200,62.7400,63.2900,7138048
2022-10-06,66.3300,66.8100,65.2250,65.3000,6991998
2022-10-05,65.3400,67.1900,64.9800,66.6400,9201607
2022-10-04,63.8000,65.8300,63.8000,65.6900,9892607
2022-10-03,60.9900,63.2350,60.8050,63.0800,9661405
2022-09-30,61.2600,62.1400,61.0600,61.0700,9794421
2022-09-29,62.2900,62.6000,60.7800,61.4000,8882075
2022-09-28,62.6200,63.3450,62.2500,63.0700,8549898
2022-09-27,64.1600,64.4000,62.0350,62.4200,9284984
2022-09-26,64.3300,64.9200,63.3900,63.4500,6897757
2022-09-23,65.3500,65.4400,63.8700,64.5500,9282634
2022-09-22,66.8500,66.9400,65.8400,66.0300,7071086
2022-09-21,68.7100,68.8800,66.7400,66.7500,6768203
2022-09-20,68.2700,68.4550,67.4490,68.1100,8624496
2022-09-19,68.2000,69.1300,67.9050,69.0700,8363973
2022-09-16,69.5800,69.8000,68.2450,68.8300,23411963
2022-09-15,71.5000,72.0900,69.7450,70.2400,12478141
2022-09-14,75.7900,75.8700,71.7700,72.1200,21601363
2022-09-13,76.0600,79.4101,75.7801,76.0400,29476532
2022-09-12,76.6300,77.3771,76.2700,77.0800,15628850
2022-09-09,74.6500,76.0100,74.4400,75.9100,7764742
2022-09-08,74.0300,74.8000,73.6100,74.6500,6897091
2022-09-07,73.6800,74.6700,73.4200,74.4900,5792572
2022-09-06,74.7000,75.1950,73.5500,73.8300,7090002
2022-09-02,75.7400,76.7700,74.4800,74.6800,11027695
2022-09-01,74.1200,75.3700,73.5300,75.3000,8139759
2022-08-31,74.4600,75.1500,74.0400,74.1500,8612925
2022-08-30,74.4200,74.6700,73.4600,74.1400,5099130
2022-08-29,74.1100,74.8600,74.0700,74.1900,4272824
2022-08-26,76.9800,77.2600,74.5700,74.6500,4904315
2022-08-25,76.3400,76.9100,75.9800,76.8900,3523549
2022-08-24,76.4700,76.5600,76.0500,76.1700,3876359
2022-08-23,76.2500,77.0100,76.2500,76.4100,4432266
2022-08-22,77.9300,77.9300,76.1700,76.4600,5757837
2022-08-19,79.0300,79.1300,78.4392,78.6600,4679022
2022-08-18,79.2800,79.8835,79.0100,79.3200,4120543
2022-08-17,79.0000,79.7700,78.9500,79.2500,5185253
2022-08-16,78.9000,79.6550,78.8500,79.5200,6185088
2022-08-15,78.8400,79.4150,78.5000,79.1100,3733644
2022-08-12,78.0000,79.4200,77.6600,79.1500,6692347
2022-08-11,77.9500,78.0000,77.0800,77.1600,5555003
2022-08-10,77.5900,77.9800,77.2000,77.5400,5258490
2022-08-09,76.2100,76.9100,75.8400,76.7700,4243763
2022-08-08,76.9200,77.4300,76.2708,76.4700,4733592
2022-08-05,76.2700,77.4000,76.0000,77.3500,4858132
2022-08-04,77.4500,77.8500,77.1100,77.4000,3656151
2022-08-03,76.7200,77.7600,76.3000,77.3700,6127778
2022-08-02,76.9900,77.2600,76.0600,76.3500,6403482
2022-08-01,77.1800,77.8081,76.7000,77.4400,5227535
2022-07-29,77.0100,78.1600,77.0000,77.8400,5926562
2022-07-28,75.6400,77.2750,75.3100,77.0400,5688062
2022-07-27,74.3800,76.1200,74.3200,75.8700,6677226
2022-07-26,74.8000,75.3000,73.7050,74.0300,7284442
2022-07-25,75.1000,75.4300,74.3400,74.8600,5721609
2022-07-22,74.8200,75.2900,74.2600,74.9000,6659961
2022-07-21,72.1500,74.6300,72.1272,74.5400,7005112
2022-07-20,72.5500,73.1000,72.1600,72.5900,5655726
2022-07-19,70.6430,72.3000,70.2600,72.2400,7160284
2022-07-18,71.2500,71.7100,70.1450,70.2100,4642410
2022-07-15,70.2600,70.8700,70.0000,70.7400,5134170
2022-07-14,69.1600,69.5850,68.2300,69.4500,4915580
2022-07-13,69.0500,70.5300,68.6800,70.0300,6454765
2022-07-12,71.6000,71.9400,70.0700,70.4100,7140901
2022-07-11,71.0000,71.9700,70.9000,71.5700,4554846
2022-07-08,71.6900,72.2400,71.3300,71.8700,4927307
2022-07-07,71.8300,71.9800,71.1750,71.8300,7814621
2022-07-06,72.3200,72.7400,71.3100,71.6600,6043679
2022-07-05,70.3800,72.0000,70.1800,71.9900,9043000
2022-07-01,69.8500,70.9800,69.8100,70.8700,7805555
2022-06-30,68.2100,70.2500,68.2100,69.8700,9888767
2022-06-29,69.0300,70.0900,68.7800,69.2100,8077928
2022-06-28,70.5700,71.0700,68.5300,68.5800,7253564
2022-06-27,69.3700,70.8500,68.9400,70.4100,8840843
2022-06-24,68.3300,70.7800,67.9700,70.7000,20132584
2022-06-23,66.4500,67.8700,66.3100,67.6300,8775794
2022-06-22,66.9300,67.5700,66.3800,66.5300,8222382
2022-06-21,68.6100,69.5300,67.3900,67.6800,10047748
2022-06-17,68.7500,69.3700,67.3899,67.7200,16445643
2022-06-16,68.5000,68.9600,67.5800,68.7100,10685987
2022-06-15,70.4500,71.4150,68.6700,69.7000,11765545
2022-06-14,72.0000,72.4300,69.0200,70.7200,29661295
