timestamp,open,high,low,close,volume
2022-11-03,39.7100,40.9800,38.6800,39.9800,1444930
2022-11-02,43.5800,44.5200,40.2200,40.3900,2018635
2022-11-01,45.7100,47.9750,43.7700,44.0900,3707157
2022-10-31,48.8100,49.0300,47.9400,48.0900,1887048
2022-10-28,46.8900,49.5400,46.7050,49.3400,1199024
2022-10-27,47.2200,48.3000,46.2700,47.3400,1144426
2022-10-26,46.6500,48.1800,45.9600,46.8300,1098423
2022-10-25,45.6400,47.2200,45.5000,47.0100,1265893
2022-10-24,44.2800,45.4900,43.7500,45.0700,1190177
2022-10-21,42.9100,44.4900,42.6000,44.0200,1094113
2022-10-20,43.3400,45.2500,42.7052,43.0300,1857466
2022-10-19,47.0100,47.0600,42.8100,43.1400,1864156
2022-10-18,47.1300,48.0700,45.4000,47.7800,2980099
2022-10-17,46.5500,47.1700,44.9700,45.6500,1326391
2022-10-14,47.4500,48.2400,45.0000,45.2200,1411358
2022-10-13,47.1300,50.1600,44.5800,49.1300,1446913
2022-10-12,49.9900,50.5100,48.5981,48.9800,952549
2022-10-11,49.7400,50.5900,48.9900,49.9500,1192580
2022-10-10,49.7200,50.7700,49.5000,50.3200,893395
2022-10-07,50.1800,50.2806,48.3700,49.5400,1339718
2022-10-06,48.0200,52.0800,47.8100,51.3000,1975571
2022-10-05,47.9000,49.4400,47.2500,48.4800,1273774
2022-10-04,47.7500,49.3200,47.3300,49.1400,1318739
2022-10-03,44.4200,46.6700,44.1200,46.2800,1106869
2022-09-30,44.4400,45.1850,43.6300,43.9400,974272
2022-09-29,45.4100,45.6800,43.9700,44.4100,969659
2022-09-28,44.6200,46.8100,44.4600,46.6000,903673
2022-09-27,43.7700,44.1600,42.8100,44.1200,994663
2022-09-26,45.3500,46.2000,42.9200,42.9700,1043119
2022-09-23,44.8600,45.4300,44.4000,45.4200,1142693
2022-09-22,45.8800,46.0500,44.8600,45.4100,827096
2022-09-21,47.3300,48.7300,46.3100,46.3200,860447
2022-09-20,46.7300,47.0500,45.9700,46.8500,845103
2022-09-19,46.7500,47.9900,46.6900,47.7500,883502
2022-09-16,45.2400,47.1400,44.7600,46.9800,2220961
2022-09-15,45.6400,47.6600,45.5200,45.9900,813459
2022-09-14,47.2800,47.2800,45.1511,46.0800,1283850
2022-09-13,47.9400,48.2200,46.9100,47.0800,1020749
2022-09-12,50.1800,52.5900,50.1800,50.6900,1248420
2022-09-09,48.7500,50.4828,48.6000,49.7300,1039176
2022-09-08,46.4500,48.2600,45.8450,48.2300,1422408
2022-09-07,45.9900,47.2350,45.3600,47.0600,1225583
2022-09-06,46.1700,46.6100,44.4900,45.5400,1447889
2022-09-02,47.6500,47.7000,45.9900,46.3800,1121216
2022-09-01,46.2900,46.7500,45.3800,46.6500,1069354
2022-08-31,47.6700,48.0002,46.5600,46.7900,1201834
2022-08-30,48.0000,48.8800,46.7750,47.4300,1019752
2022-08-29,47.1400,48.1845,47.0200,47.2200,927518
2022-08-26,50.0400,50.7300,47.3700,47.7400,1183876
2022-08-25,49.9300,51.0000,49.0500,50.3300,706238
2022-08-24,48.6300,49.8200,48.0800,49.3200,809297
2022-08-23,50.0100,50.3919,48.1800,48.7900,1123326
2022-08-22,50.7000,51.5000,49.8300,50.0600,1009953
2022-08-19,53.8700,54.1900,51.5500,51.8400,937543
2022-08-18,54.2400,55.0600,53.4400,54.4200,965489
2022-08-17,55.8300,55.8300,53.5500,53.6000,1482496
2022-08-16,57.0100,57.9800,55.7200,56.8700,953445
2022-08-15,58.6700,59.0894,57.1100,57.5800,789454
2022-08-12,57.3100,59.0100,56.7700,58.9800,870409
2022-08-11,57.7000,60.7500,57.1300,57.1800,1576109
2022-08-10,55.2700,57.3800,55.2700,57.3800,3665825
2022-08-09,55.7100,56.9900,53.7800,54.2800,5987941
2022-08-08,65.4100,66.6522,63.7400,63.8300,1568228
2022-08-05,61.8000,64.6900,61.0000,64.6100,1384690
2022-08-04,60.9800,63.5600,60.1200,63.0000,1416379
2022-08-03,64.5500,65.1500,62.2200,63.5800,888009
2022-08-02,64.3400,65.0500,63.8150,64.0700,676679
2022-08-01,63.8100,65.9000,63.6750,65.2700,750709
2022-07-29,63.2600,64.8800,62.7150,64.5200,753995
2022-07-28,60.1000,62.8100,59.3000,62.7300,1072102
2022-07-27,60.4700,60.8500,58.9300,60.7300,1036083
2022-07-26,59.6500,61.1400,59.1550,59.7400,880218
2022-07-25,61.5400,61.5990,59.3800,60.0700,803318
2022-07-22,62.1200,63.1100,60.7000,61.7000,815227
2022-07-21,61.0600,63.1800,60.8300,62.3300,832136
2022-07-20,60.0000,62.0000,58.9200,61.5100,1087322
2022-07-19,57.4800,60.0100,56.8800,59.9400,884539
