timestamp,open,high,low,close,volume
2022-11-03,130.4300,137.8100,129.5600,134.2100,49935736
2022-11-02,138.5000,142.1000,132.1124,132.1900,67262784
2022-11-01,138.1100,139.2500,135.1900,135.4300,43281690
2022-10-31,137.7800,138.3800,132.9700,134.9700,48634099
2022-10-28,131.0400,138.5000,130.6100,138.3400,52103993
2022-10-27,136.3000,138.3800,131.2200,131.7600,58311308
2022-10-26,128.6900,133.8800,127.0800,128.9600,53553329
2022-10-25,126.9350,133.0000,126.6400,132.6100,50548233
2022-10-24,125.0800,127.1000,120.6400,125.9900,51745740
2022-10-21,120.9820,124.9800,118.8700,124.6600,60949441
2022-10-20,121.1300,127.6900,121.0500,121.9400,65239761
2022-10-19,118.7900,123.5000,118.3400,120.5100,52313061
2022-10-18,123.4400,124.9200,116.1800,119.6700,65936206
2022-10-17,115.1800,119.4800,115.1700,118.8800,58077417
2022-10-14,120.5700,121.1100,112.0400,112.2700,71343199
2022-10-13,109.7100,120.7799,108.1300,119.6000,85010301
2022-10-12,115.7900,117.3500,113.4500,115.0000,49259019
2022-10-11,115.6100,118.4600,112.8300,115.8600,66748163
2022-10-10,120.3700,121.2432,114.0812,116.7000,69869925
2022-10-07,125.0500,126.7000,120.2200,120.7600,67247816
2022-10-06,132.2000,136.5600,131.0300,131.3000,64415689
2022-10-05,129.1070,133.2100,126.2100,132.0900,50713073
2022-10-04,128.7900,132.2000,128.7900,131.6700,58418167
2022-10-03,123.4700,126.7800,121.0500,125.1200,54747847
2022-09-30,120.8700,126.3300,120.7500,121.3900,56563842
2022-09-29,124.4800,125.0000,119.4601,122.2000,53276312
2022-09-28,124.1000,128.2300,123.5386,127.3600,54241388
2022-09-27,125.0700,127.3600,122.5800,124.1300,55385406
2022-09-26,124.9100,126.5900,122.1400,122.2800,54734269
2022-09-23,124.2000,126.1100,122.5700,125.1600,66330931
2022-09-22,130.7000,131.4897,124.2800,125.6100,75671089
2022-09-21,132.1300,140.3100,131.1000,132.6100,80767940
2022-09-20,132.1450,134.8276,130.5700,131.7600,52481775
2022-09-19,130.1200,134.6300,130.1000,133.8200,56968528
2022-09-16,127.4150,132.1200,126.1700,131.9800,67075140
2022-09-15,130.1520,132.3299,127.9000,129.2900,52362516
2022-09-14,132.5400,132.8999,129.1300,131.2800,58850654
2022-09-13,138.0200,139.2200,130.9900,131.3100,71495563
2022-09-12,143.6900,145.4700,141.9800,145.0500,48415924
2022-09-09,141.5700,144.7400,141.2600,143.8700,48712842
2022-09-08,134.5900,140.0800,133.6900,139.9000,62487312
2022-09-07,135.6300,138.3800,133.4600,137.1400,51265746
2022-09-06,137.3100,137.7900,133.5100,134.6500,53326958
2022-09-02,141.0000,141.7100,135.9100,136.4700,74315746
2022-09-01,142.0900,143.8000,132.7021,139.3700,117886514
2022-08-31,153.8400,155.4000,149.5851,150.9400,57370986
2022-08-30,159.6000,160.3900,151.8200,154.6800,53018069
2022-08-29,160.2000,163.3800,157.6700,158.0100,49371295
2022-08-26,178.5700,179.2400,162.3700,162.6000,76912743
2022-08-25,168.4400,179.4700,168.3300,179.1300,77069133
2022-08-24,170.1200,174.0600,168.9500,172.2200,52266071
2022-08-23,169.8850,174.6500,169.7000,171.8100,36998577
2022-08-22,174.9000,175.5800,169.6600,170.3400,40959271
2022-08-19,184.0600,185.2000,177.7000,178.4900,44158833
2022-08-18,183.0100,188.6499,181.8300,187.7300,41544656
2022-08-17,185.2300,186.8800,181.4500,183.3500,44679911
2022-08-16,189.1950,191.4200,185.0100,188.7900,45123964
2022-08-15,187.0100,191.6400,186.1300,190.3200,45766556
2022-08-12,181.6000,187.1800,179.5300,187.0900,47809415
2022-08-11,181.3100,187.0700,178.7600,179.4200,50932655
2022-08-10,176.9800,181.1800,173.1701,180.9700,59742246
2022-08-09,172.5200,174.4719,167.2400,170.8600,66826265
2022-08-08,175.0200,182.3900,172.4200,177.9300,98378318
2022-08-05,188.1000,192.2892,186.6600,189.8900,38606829
2022-08-04,188.4900,192.7400,187.6000,192.1500,40965227
2022-08-03,181.8400,189.6800,181.3700,188.9300,41814557
2022-08-02,181.2200,189.3753,180.9200,185.2600,48952692
2022-08-01,181.8200,188.4600,179.9000,184.4100,47646904
2022-07-29,178.1300,182.4400,176.9200,181.6300,43546042
2022-07-28,179.7500,181.4000,174.4000,179.8400,47464628
2022-07-27,170.3200,179.3600,169.1301,177.9000,56977623
2022-07-26,168.8900,169.1900,164.7800,165.3300,39786491
2022-07-25,170.1900,171.2400,166.4900,170.2400,48074751
2022-07-22,178.9300,179.6700,171.3650,173.1900,53667088
2022-07-21,178.8500,181.4400,175.4456,180.5000,55704928
2022-07-20,169.4700,179.3250,168.0100,178.0700,76053779
2022-07-19,164.8600,171.1000,161.7201,169.9200,70236608
2022-07-18,163.0200,168.9700,160.0200,161.0100,67051745
2022-07-15,156.5900,157.8200,154.4500,157.6200,38593547
2022-07-14,151.0800,154.7299,147.2800,153.7200,45623484
2022-07-13,145.9000,153.7500,144.6500,151.6400,52191834
2022-07-12,152.6800,154.3100,148.7700,150.8200,45848310
2022-07-11,155.2600,155.2699,150.3801,151.5200,43838873
2022-07-08,154.3000,160.3699,153.8900,158.3800,46797176
2022-07-07,154.5550,159.4500,153.8900,158.5800,49290276
2022-07-06,150.1000,153.1899,147.8900,151.3000,52906586
2022-07-05,141.7500,149.7100,140.5500,149.6400,65220761
2022-07-01,148.9900,150.6291,143.9200,145.2300,57761008
2022-06-30,153.6100,155.6700,148.6200,151.5900,68607003
2022-06-29,158.1400,158.2000,151.7000,155.4200,48235228
2022-06-28,169.0000,172.0199,159.4500,159.8200,46185936
2022-06-27,173.1200,173.3000,166.2550,168.6900,42796788
2022-06-24,165.0000,171.4000,163.1000,171.2600,47215283
2022-06-23,165.1850,165.8500,158.5300,162.2500,46367959
2022-06-22,162.2600,166.6200,161.8000,163.6000,43799744
2022-06-21,164.7450,170.0800,164.0700,165.6600,48308888
2022-06-17,156.4800,159.9500,153.2800,158.8000,63033397
2022-06-16,158.6000,159.4232,154.0100,156.0100,54574867
2022-06-15,160.9500,168.6800,159.2600,165.2700,56393565
2022-06-14,157.3100,160.6600,154.1200,158.3600,46967952
