timestamp,open,high,low,close,volume
2022-10-31,27.6100,27.7300,26.3000,26.5700,37011823
2022-10-28,27.8100,27.8800,26.4900,27.5000,27116701
2022-10-27,28.4000,28.7600,27.6600,27.8200,16768633
2022-10-26,28.1700,28.9801,27.8650,28.2000,17349542
2022-10-25,28.0000,28.5450,27.3300,28.3600,17366382
2022-10-24,27.7100,27.9800,26.5100,27.6500,19194218
2022-10-21,27.5000,28.4350,27.1600,28.0200,20651552
2022-10-20,27.3200,28.6800,27.2400,27.8700,20835269
2022-10-19,27.0600,27.7300,26.8500,27.5300,15428466
2022-10-18,27.0700,27.7100,26.4950,27.6100,25643306
2022-10-17,25.2600,26.2650,25.0800,25.9400,25074914
2022-10-14,25.6500,26.0700,24.6600,24.7100,22553952
2022-10-13,24.4700,26.0250,24.1900,25.0000,32838495
2022-10-12,25.0500,26.1150,24.5600,25.9800,30945853
2022-10-11,25.5450,26.0500,22.9400,24.6600,92468794
2022-10-10,28.2400,28.4500,27.2300,27.5300,13413529
2022-10-07,28.8300,28.8600,27.9200,28.0700,19690232
2022-10-06,29.2000,30.2400,28.9600,29.7300,25399517
2022-10-05,28.4800,29.6500,28.3100,29.1800,21458516
2022-10-04,27.6250,29.2500,27.5995,29.1900,25462214
2022-10-03,26.7600,26.9000,25.9600,26.7200,19940791
2022-09-30,26.1600,27.3100,26.1600,26.5000,23894897
2022-09-29,27.6600,27.7200,26.0000,26.4200,26170831
2022-09-28,27.4300,28.1600,27.1900,28.0400,21290383
2022-09-27,27.6700,28.4900,27.1600,27.5700,22392782
2022-09-26,27.7100,28.1600,26.8200,26.8900,24953815
2022-09-23,28.0100,28.3400,27.3600,27.8200,26472605
2022-09-22,30.1900,30.1900,28.5300,28.5800,28730218
2022-09-21,31.4500,31.6750,30.3500,30.4700,22328370
2022-09-20,31.4900,32.5600,31.1900,31.4900,23652413
2022-09-19,31.4400,31.9800,31.0600,31.4900,22867569
2022-09-16,30.9600,32.1450,30.8800,31.9300,50970679
2022-09-15,32.9500,34.3250,32.7401,33.1300,41849089
2022-09-14,31.2500,33.1400,31.1000,33.0500,34493388
2022-09-13,30.6900,31.7800,30.2200,31.3200,29364741
2022-09-12,31.9500,32.6200,31.8500,32.5000,29349907
2022-09-09,31.0000,32.0500,30.8900,31.7800,28055864
2022-09-08,29.4200,30.9000,29.2900,30.6800,29393512
2022-09-07,28.9100,30.1500,28.8200,30.0300,20632173
2022-09-06,29.3400,29.3700,28.2800,28.8900,20328062
2022-09-02,29.5000,29.6350,28.6499,29.0500,14604356
2022-09-01,28.1700,28.9500,27.6900,28.9200,17828091
2022-08-31,29.1100,29.8799,28.7500,28.7600,20740662
2022-08-30,29.1800,29.2900,28.1200,28.7100,24409322
2022-08-29,28.1000,29.1900,28.0600,28.7400,16622945
2022-08-26,29.5100,29.7100,28.3601,28.5800,16490809
2022-08-25,28.8900,29.6400,28.8100,29.6200,15470918
2022-08-24,27.9300,29.2200,27.8500,28.7100,20022520
2022-08-23,28.0600,28.6750,27.7500,27.8100,24298325
2022-08-22,28.3400,28.8050,27.8700,28.0000,20233070
2022-08-19,29.5000,29.5700,28.6300,29.0100,24180912
2022-08-18,30.5600,30.6200,29.8600,30.1500,20831615
2022-08-17,31.6500,31.7100,30.4400,30.7200,24239351
2022-08-16,32.0800,32.7250,31.3300,32.3800,28072342
2022-08-15,32.1000,32.9100,31.9300,32.4900,14149208
2022-08-12,32.5900,32.7600,31.7000,32.4700,21950694
2022-08-11,33.1600,33.3600,32.0415,32.2400,24624627
2022-08-10,32.4400,33.1900,32.2300,32.8000,31318068
2022-08-09,31.3700,31.5500,30.7200,31.0600,27042937
2022-08-08,32.3300,32.9550,31.6600,31.8500,28064916
2022-08-05,31.2000,32.6300,31.0400,32.0100,39963623
2022-08-04,29.7800,32.2300,29.6000,31.8500,55573597
2022-08-03,29.7200,31.4300,29.3600,30.1900,62061199
2022-08-02,28.4900,29.4300,27.1000,29.2500,107926256
2022-08-01,23.4300,24.6200,22.8850,24.6000,46960678
2022-07-29,23.1800,23.4850,22.3900,23.4500,29406649
2022-07-28,22.8900,23.4200,22.1400,23.3100,22886075
2022-07-27,23.0000,23.3199,22.4900,23.0900,28384348
2022-07-26,23.1500,23.1500,22.4500,22.5500,24402801
