timestamp,open,high,low,close,volume
2022-11-03,94.0800,95.3100,91.2700,92.0200,10086868
2022-11-02,102.6450,104.9799,94.2500,94.4100,29191366
2022-11-01,110.9650,113.1000,108.0000,109.0500,15979816
2022-10-31,113.0600,113.8000,106.6700,106.9100,10733821
2022-10-28,111.1900,115.2500,110.3900,115.2100,4757271
2022-10-27,116.0500,116.3700,111.9250,112.0600,4593997
2022-10-26,117.0000,119.9100,114.9700,115.3100,4268449
2022-10-25,115.3700,119.3800,112.6300,118.4500,6278920
2022-10-24,118.3300,119.0700,112.8237,116.3900,4452813
2022-10-21,116.7600,120.3400,114.6401,119.9500,4146060
2022-10-20,116.3500,120.5600,116.0000,117.0000,3962235
2022-10-19,116.2350,118.8400,115.3000,116.8700,3408865
2022-10-18,120.0300,120.7100,115.7000,117.9400,5580013
2022-10-17,112.3300,116.7600,111.0300,116.5000,5423881
2022-10-14,115.0000,116.4480,109.0100,109.1600,5001698
2022-10-13,107.3000,113.1300,105.3000,112.6500,6172480
2022-10-12,107.4700,112.9800,106.1100,112.3500,5547542
2022-10-11,110.9880,111.0000,103.5950,106.8200,5696693
2022-10-10,108.5500,111.6200,107.4100,110.9900,3945173
2022-10-07,108.8700,109.5321,107.1000,108.5400,3352741
2022-10-06,112.0000,114.4100,110.2000,111.5800,3446542
2022-10-05,110.5200,112.3400,107.8400,111.7600,4008655
2022-10-04,109.1400,111.6100,108.6800,110.8100,4834992
2022-10-03,105.4900,106.3500,102.1800,105.0000,6208938
2022-09-30,104.7600,109.0800,104.7300,105.0400,4750577
2022-09-29,109.1900,109.4750,105.1700,106.6600,4264336
2022-09-28,106.7010,111.1300,105.7800,110.6900,4518240
2022-09-27,106.0400,108.1700,104.1400,106.3700,5081006
2022-09-26,101.7800,105.3600,101.5600,103.2300,5278759
2022-09-23,102.2000,103.1800,99.7100,101.7500,6245555
2022-09-22,112.6700,113.7200,103.2600,103.7200,8381930
2022-09-21,116.3700,119.3300,112.3600,114.0100,6898713
2022-09-20,117.9300,121.6600,116.6200,116.7100,5610900
2022-09-19,116.8700,119.7800,116.4700,118.7800,4715382
2022-09-16,121.1100,122.2600,117.5900,118.7500,13704405
2022-09-15,125.2900,129.3800,124.2800,125.0400,6606137
2022-09-14,121.6300,127.0000,119.5100,126.8000,5690127
2022-09-13,119.7000,123.8600,119.0500,121.5400,7126468
2022-09-12,124.2500,127.2400,123.7850,124.7900,6993308
2022-09-09,120.0182,123.7100,119.9000,123.4800,5418591
2022-09-08,114.0000,119.3471,114.0000,118.5800,4063966
2022-09-07,112.8500,116.4400,112.7100,116.0700,4619318
2022-09-06,114.0900,114.5200,110.5000,113.7000,4062131
2022-09-02,114.3200,116.4600,112.3300,113.6400,4121736
2022-09-01,111.1000,114.0800,108.1700,113.4000,5661493
2022-08-31,113.4900,115.5800,112.4000,113.1200,6191562
2022-08-30,114.5000,116.0200,110.4400,112.5600,4507191
2022-08-29,111.7700,115.8000,111.5300,113.5400,4613351
2022-08-26,117.0600,118.2700,112.7800,112.8200,3778708
2022-08-25,115.8900,117.9500,115.4200,117.0300,4021587
2022-08-24,110.9300,115.5700,110.8400,114.5100,3633950
2022-08-23,112.4100,114.0200,111.4100,111.6000,5447183
2022-08-22,110.3600,114.2281,109.9700,111.3900,6057435
2022-08-19,118.1845,119.2199,114.1000,114.7600,5288830
2022-08-18,121.5000,122.2000,120.2800,121.2700,3373946
2022-08-17,121.6300,123.2700,120.6400,121.8700,4336182
2022-08-16,124.2300,125.4200,122.6200,124.1800,4371514
2022-08-15,123.5500,126.4345,123.2000,126.0400,4884711
2022-08-12,122.8000,125.0000,121.1200,124.5100,5012478
2022-08-11,121.3000,127.0900,120.9600,121.5000,8110104
2022-08-10,119.3300,120.3400,116.3000,118.7300,5529014
2022-08-09,115.0000,115.6700,112.8000,114.4400,4201213
2022-08-08,118.1550,119.6400,115.4300,115.8200,5382935
2022-08-05,115.5200,118.8699,114.8200,117.1100,6494951
2022-08-04,114.3100,119.2400,114.2550,119.2200,9180317
2022-08-03,108.2250,115.5700,107.6500,115.0200,23354938
